meter_id_hash,service_point_id_hash,locality,zone,feeder_id_hash,dt_id_hash,consumer_category,premise_subtype,tariff_category,first30_kwh,prev30_kwh,last30_kwh,drop_first_to_last_pct,drop_prev_to_last_pct,missing_pct,outage_pct,after_hours_ratio,avg_power_factor,min_power_factor,plateau_max_run_intervals,monthly_baseline_units,sanctioned_load_kw,gruha_jyothi_eligible,solar_capacity_kw,ev_flag,occupancy_pattern,peer_group,peer_rank_first30,peer_rank_last30,peer_rank_drop_points
MTR_000191_HASH,SP_000191_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0101_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,LT2A_RESIDENTIAL,573.15826,633.45929,627.96399,-9.562058,0.867506,0.0,0.104167,0.319013,0.960228,0.888029,2,608.71,6.0,0,0.0,0,FAMILY,Rajajinagar|RESIDENTIAL|4BHK_VILLA_HIGH_LOAD,100.0,100.0,0.0
MTR_000192_HASH,SP_000192_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0008_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,51.5089,53.45921,52.95015,-2.798052,0.95224,0.0,0.052083,0.365332,0.959772,0.885617,2,116.84,3.0,1,0.0,0,FAMILY,Hebbal|RESIDENTIAL|2BHK_SMALL_FAMILY,14.285714285714285,28.57142857142857,-14.285714285714285
MTR_000193_HASH,SP_000193_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0101_HASH,SMALL_INDUSTRY,GARMENT_UNIT,LT5_SMALL_INDUSTRY,1382.19775,1402.87183,1422.43945,-2.911428,-1.394826,0.0,0.104167,0.150082,0.85995,0.788868,2,1405.78,15.0,0,0.0,0,VACANT,Rajajinagar|SMALL_INDUSTRY|GARMENT_UNIT,100.0,100.0,0.0
MTR_000194_HASH,SP_000194_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0082_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,321.2384,339.07623,340.75967,-6.07688,-0.496479,0.416667,0.0,0.346709,0.960122,0.894641,2,333.96,5.0,0,0.0,0,FAMILY,Electronic City|RESIDENTIAL|3BHK_FAMILY,100.0,100.0,0.0
MTR_000195_HASH,SP_000195_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0099_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,282.90274,302.07422,301.47,-6.563125,0.200023,0.0,0.0,0.346781,0.959944,0.88875,2,294.26,5.0,0,0.0,0,SENIOR_CITIZEN,Yelahanka|RESIDENTIAL|3BHK_FAMILY,50.0,50.0,0.0
MTR_000196_HASH,SP_000196_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0112_HASH,COMMERCIAL,RESTAURANT_CAFE,LT3_COMMERCIAL,922.69165,987.91016,1002.6344,-8.664081,-1.490444,0.0,0.138889,0.228164,0.91019,0.84291,2,977.14,8.0,0,0.0,0,FAMILY,Electronic City|COMMERCIAL|RESTAURANT_CAFE,100.0,100.0,0.0
MTR_000197_HASH,SP_000197_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0025_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,195.79364,196.90904,196.19901,-0.207037,0.360591,0.0,0.0,0.371341,0.959738,0.890242,2,196.26,3.0,1,0.0,0,SENIOR_CITIZEN,Banashankari|RESIDENTIAL|2BHK_SMALL_FAMILY,87.5,87.5,0.0
MTR_000198_HASH,SP_000198_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0068_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,87.55043,90.79683,89.4518,-2.171739,1.481364,0.0,0.052083,0.365211,0.960262,0.894702,24,89.44,3.0,1,0.0,0,WORKING_COUPLE,Hebbal|RESIDENTIAL|2BHK_SMALL_FAMILY,28.57142857142857,57.14285714285714,-28.57142857142857
MTR_000199_HASH,SP_000199_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0117_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,160.45879,161.552,164.65308,-2.613936,-1.919552,0.0,0.0,0.706365,0.959881,0.89139,32,183.62,3.0,0,1.0,0,FAMILY,KR Puram|RESIDENTIAL|2BHK_SMALL_FAMILY,70.0,70.0,0.0
MTR_000200_HASH,SP_000200_HASH,Indiranagar,East Circle,FDR_001_HASH,DT_0091_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,LT3_COMMERCIAL,577.26306,621.85376,631.65039,-9.421585,-1.575391,0.0,0.0,0.111411,0.909875,0.84353,2,612.85,5.0,0,0.0,0,WORKING_COUPLE,Indiranagar|COMMERCIAL|KIRANA_RETAIL_SHOP,100.0,100.0,0.0
MTR_000201_HASH,SP_000201_HASH,Jayanagar,South Circle,FDR_003_HASH,DT_0048_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,361.97449,385.85092,385.38174,-6.466549,0.121595,0.0,0.0,0.346625,0.959788,0.888304,2,376.03,5.0,0,0.0,0,FAMILY,Jayanagar|RESIDENTIAL|3BHK_FAMILY,83.33333333333334,83.33333333333334,0.0
MTR_000202_HASH,SP_000202_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0053_HASH,COMMERCIAL,RESTAURANT_CAFE,LT3_COMMERCIAL,554.91235,578.84418,572.4314,-3.157083,1.10786,0.0,0.121528,0.228256,0.910036,0.840206,2,572.73,5.0,0,0.0,0,FAMILY,Hebbal|COMMERCIAL|RESTAURANT_CAFE,50.0,50.0,0.0
MTR_000203_HASH,SP_000203_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0082_HASH,SMALL_INDUSTRY,SMALL_PACKAGING_UNIT,LT5_SMALL_INDUSTRY,2134.57324,2104.40137,2170.83276,-1.698678,-3.156784,0.0,0.0,0.151942,0.859872,0.789444,2,2153.74,20.0,0,0.0,0,WORKING_COUPLE,Electronic City|SMALL_INDUSTRY|SMALL_PACKAGING_UNIT,100.0,100.0,0.0
MTR_000204_HASH,SP_000204_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0097_HASH,SMALL_INDUSTRY,GARMENT_UNIT,LT5_SMALL_INDUSTRY,3379.86426,3345.12402,3465.45508,-2.532374,-3.597208,0.0,0.0,0.150535,0.86009,0.779435,1,3427.43,30.0,0,0.0,0,WORKING_COUPLE,Electronic City|SMALL_INDUSTRY|GARMENT_UNIT,100.0,100.0,0.0
MTR_000205_HASH,SP_000205_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0019_HASH,COMMERCIAL,SUPERMARKET_MINI_MART,LT3_COMMERCIAL,1441.52795,1499.90942,1549.32349,-7.477866,-3.29447,0.0,0.0,0.207902,0.909974,0.84477,2,1502.61,20.0,0,0.0,0,FAMILY,Koramangala|COMMERCIAL|SUPERMARKET_MINI_MART,100.0,100.0,0.0
MTR_000206_HASH,SP_000206_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0067_HASH,SMALL_INDUSTRY,COLD_STORAGE,LT5_SMALL_INDUSTRY,2577.22046,2737.354,2827.10352,-9.695836,-3.278696,0.0,0.0,0.531303,0.859768,0.794077,2,2724.92,20.0,0,0.0,0,WORKING_COUPLE,Electronic City|SMALL_INDUSTRY|COLD_STORAGE,100.0,100.0,0.0
MTR_000207_HASH,SP_000207_HASH,Peenya,North Circle,FDR_006_HASH,DT_0081_HASH,SMALL_INDUSTRY,GARMENT_UNIT,LT5_SMALL_INDUSTRY,2667.99902,2639.70215,2723.84912,-2.093333,-3.187745,0.0,0.034722,0.150366,0.830571,0.67363,1,2698.58,30.0,0,0.0,0,MIXED_USE,Peenya|SMALL_INDUSTRY|GARMENT_UNIT,100.0,100.0,0.0
MTR_000208_HASH,SP_000208_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0088_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,372.06049,395.78729,393.93683,-5.879781,0.46754,0.0,0.0,0.346966,0.959961,0.895934,2,385.4,5.0,1,0.0,0,MIXED_USE,Indiranagar|RESIDENTIAL|3BHK_FAMILY,100.0,100.0,0.0
MTR_000209_HASH,SP_000209_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0118_HASH,COMMERCIAL,RESTAURANT_CAFE,LT3_COMMERCIAL,1053.37329,1069.7959,1105.849,-4.981682,-3.370091,0.0,0.0,0.22763,0.909964,0.833168,24,1086.37,15.0,0,0.0,0,FAMILY,Indiranagar|COMMERCIAL|RESTAURANT_CAFE,100.0,100.0,0.0
MTR_000210_HASH,SP_000210_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0054_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,1.33627,1.3787,1.37227,-2.694501,0.465944,0.0,0.0,0.768847,0.959816,0.893643,5,13.34,3.0,1,1.0,0,VACANT,Yelahanka|RESIDENTIAL|2BHK_SMALL_FAMILY,12.5,12.5,0.0
MTR_000211_HASH,SP_000211_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0013_HASH,COMMERCIAL,RESTAURANT_CAFE,LT3_COMMERCIAL,561.8493,574.15845,595.30298,-5.954208,-3.6827,0.0,0.0,0.227343,0.91028,0.831841,2,579.27,8.0,0,0.0,0,FAMILY,Indiranagar|COMMERCIAL|RESTAURANT_CAFE,33.33333333333333,33.33333333333333,0.0
MTR_000212_HASH,SP_000212_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0010_HASH,COMMERCIAL,BAKERY,LT3_COMMERCIAL,450.65009,462.82642,477.73004,-6.009087,-3.220133,0.0,0.0,0.242966,0.909724,0.844016,2,466.13,3.0,0,0.0,0,FAMILY,Banashankari|COMMERCIAL|BAKERY,100.0,100.0,0.0
MTR_000213_HASH,SP_000213_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0043_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,40.98735,43.65725,43.6283,-6.443328,0.066303,0.0,0.0,0.346104,0.959992,0.896702,2,42.55,5.0,1,0.0,0,VACANT,Indiranagar|RESIDENTIAL|3BHK_FAMILY,14.285714285714285,14.285714285714285,0.0
MTR_000214_HASH,SP_000214_HASH,Domlur,East Circle,FDR_002_HASH,DT_0077_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,237.94429,246.94412,246.77182,-3.709915,0.069774,0.0,0.104167,0.365056,0.95993,0.886476,2,243.24,2.0,1,0.0,0,MIXED_USE,Domlur|RESIDENTIAL|2BHK_SMALL_FAMILY,100.0,100.0,0.0
MTR_000215_HASH,SP_000215_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0056_HASH,COMMERCIAL,SALON,LT3_COMMERCIAL,665.38257,713.30127,723.18713,-8.687418,-1.385931,0.0,0.104167,0.104926,0.910356,0.835437,2,704.18,5.0,0,0.0,0,FAMILY,Rajajinagar|COMMERCIAL|SALON,100.0,100.0,0.0
MTR_000216_HASH,SP_000216_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0008_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,97.71359,95.26279,97.88023,-0.17054,-2.747599,0.0,0.052083,0.466893,0.960043,0.893694,32,98.26,2.0,1,0.0,0,FAMILY,Hebbal|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,57.14285714285714,71.42857142857143,-14.285714285714292
MTR_000217_HASH,SP_000217_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0080_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,48.44276,48.44796,48.53416,-0.188677,-0.177909,0.0,0.138889,0.370629,0.960001,0.884219,2,48.57,2.0,1,0.0,0,WORKING_COUPLE,Whitefield|RESIDENTIAL|2BHK_SMALL_FAMILY,20.0,20.0,0.0
MTR_000218_HASH,SP_000218_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0008_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,297.25232,314.48383,311.78708,-4.889704,0.857515,0.0,0.052083,0.346807,0.959768,0.897174,2,307.11,3.0,0,0.0,0,FAMILY,Hebbal|RESIDENTIAL|3BHK_FAMILY,66.66666666666666,66.66666666666666,0.0
MTR_000219_HASH,SP_000219_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0073_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,226.88039,235.95361,235.19458,-3.664571,0.321687,0.0,0.0,0.352074,0.959791,0.896379,2,232.09,6.0,0,0.0,0,SENIOR_CITIZEN,Indiranagar|RESIDENTIAL|3BHK_FAMILY,42.857142857142854,42.857142857142854,0.0
MTR_000220_HASH,SP_000220_HASH,Domlur,East Circle,FDR_014_HASH,DT_0089_HASH,COMMERCIAL,BAKERY,LT3_COMMERCIAL,780.53424,809.08398,839.00537,-7.491168,-3.698181,0.0,0.0,0.242696,0.910028,0.826637,2,812.21,3.0,0,0.0,0,FAMILY,Domlur|COMMERCIAL|BAKERY,100.0,100.0,0.0
MTR_000221_HASH,SP_000221_HASH,Domlur,East Circle,FDR_002_HASH,DT_0032_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,331.15244,344.32538,343.95038,-3.864668,0.108909,0.0,0.0,0.351567,0.960105,0.88437,2,338.6,3.0,1,0.0,0,FAMILY,Domlur|RESIDENTIAL|3BHK_FAMILY,50.0,50.0,0.0
MTR_000222_HASH,SP_000222_HASH,Jayanagar,South Circle,FDR_015_HASH,DT_0045_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,LT2A_RESIDENTIAL,55.58563,60.01524,59.94942,-7.850577,0.109676,0.0,0.034722,0.323761,0.959618,0.88219,2,58.24,6.0,1,0.0,0,VACANT,Jayanagar|RESIDENTIAL|4BHK_VILLA_HIGH_LOAD,100.0,100.0,0.0
MTR_000223_HASH,SP_000223_HASH,Indiranagar,East Circle,FDR_001_HASH,DT_0106_HASH,COMMERCIAL,SMALL_OFFICE,LT3_COMMERCIAL,490.51459,504.54834,519.17389,-5.842701,-2.898741,0.0,0.104167,0.120494,0.910105,0.83815,2,507.15,5.0,0,0.0,0,SENIOR_CITIZEN,Indiranagar|COMMERCIAL|SMALL_OFFICE,66.66666666666666,100.0,-33.33333333333334
MTR_000224_HASH,SP_000224_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0041_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,91.72113,96.68481,95.97557,-4.638452,0.733563,0.0,0.104167,0.358995,0.959906,0.895449,2,94.59,5.0,1,0.0,0,FAMILY,Rajajinagar|RESIDENTIAL|2BHK_SMALL_FAMILY,57.14285714285714,57.14285714285714,0.0
MTR_000225_HASH,SP_000225_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0079_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,475.85818,483.73029,471.96881,0.817339,2.431412,0.0,0.0,1.825722,0.959963,0.891803,2,303.99,5.0,0,0.0,1,FAMILY,Koramangala|RESIDENTIAL|3BHK_FAMILY,100.0,100.0,0.0
MTR_000226_HASH,SP_000226_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0088_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,57.42831,59.61183,59.54092,-3.67869,0.118949,0.0,0.0,0.365069,0.959955,0.896252,2,58.68,3.0,1,0.0,0,FAMILY,Indiranagar|RESIDENTIAL|2BHK_SMALL_FAMILY,66.66666666666666,83.33333333333334,-16.666666666666686
MTR_000227_HASH,SP_000227_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0041_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,107.21152,109.04355,107.99159,-0.727604,0.964712,0.0,0.104167,0.369988,0.959978,0.896568,2,108.14,3.0,1,0.0,0,FAMILY,Rajajinagar|RESIDENTIAL|2BHK_SMALL_FAMILY,71.42857142857143,71.42857142857143,0.0
MTR_000228_HASH,SP_000228_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0034_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,283.54773,302.0976,301.2944,-6.258796,0.265872,0.0,0.0,0.346557,0.960227,0.893768,2,294.47,5.0,0,0.0,0,FAMILY,Koramangala|RESIDENTIAL|3BHK_FAMILY,25.0,25.0,0.0
MTR_000229_HASH,SP_000229_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0057_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,337.06955,340.19998,342.32922,-1.560412,-0.625879,0.520833,0.0,1.659624,0.959986,0.894581,36,260.52,3.0,0,0.0,1,FAMILY,KR Puram|RESIDENTIAL|3BHK_FAMILY,85.71428571428571,85.71428571428571,0.0
MTR_000230_HASH,SP_000230_HASH,Peenya,North Circle,FDR_006_HASH,DT_0081_HASH,SMALL_INDUSTRY,WELDING_WORKSHOP,LT5_SMALL_INDUSTRY,1253.50659,1235.32715,1260.72559,-0.575904,-2.056009,0.243056,0.034722,0.143788,0.860106,0.789548,2,1268.24,20.0,0,0.0,0,VACANT,Peenya|SMALL_INDUSTRY|WELDING_WORKSHOP,66.66666666666666,66.66666666666666,0.0
MTR_000231_HASH,SP_000231_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0084_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,82.27829,83.31374,83.02705,-0.910038,0.344099,0.0,0.0,0.465663,0.960085,0.891903,2,82.75,1.0,1,0.0,0,WORKING_COUPLE,Yelahanka|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,50.0,50.0,0.0
MTR_000232_HASH,SP_000232_HASH,Peenya,North Circle,FDR_006_HASH,DT_0096_HASH,RESIDENTIAL,PG_OR_HOSTEL,LT2A_RESIDENTIAL,197.68608,197.95186,196.71245,0.492515,0.626117,0.0,0.034722,1.227432,0.959893,0.887765,2,233.61,8.0,1,3.0,0,SENIOR_CITIZEN,Peenya|RESIDENTIAL|PG_OR_HOSTEL,100.0,100.0,0.0
MTR_000233_HASH,SP_000233_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0056_HASH,COMMERCIAL,CLINIC,LT3_COMMERCIAL,371.96164,382.56305,393.69415,-5.842676,-2.909613,0.0,0.104167,0.094185,0.910114,0.848557,2,384.88,3.0,0,0.0,0,FAMILY,Rajajinagar|COMMERCIAL|CLINIC,66.66666666666666,100.0,-33.33333333333334
MTR_000234_HASH,SP_000234_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0024_HASH,SMALL_INDUSTRY,MACHINE_SHOP,LT5_SMALL_INDUSTRY,1250.63098,1265.02795,1286.74219,-2.887439,-1.716502,0.0,0.0,0.140661,0.860123,0.783472,2,1270.38,10.0,0,0.0,0,WORKING_COUPLE,Yelahanka|SMALL_INDUSTRY|MACHINE_SHOP,100.0,100.0,0.0
MTR_000235_HASH,SP_000235_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0022_HASH,SMALL_INDUSTRY,SMALL_PACKAGING_UNIT,LT5_SMALL_INDUSTRY,1685.78223,1706.55225,1732.49597,-2.771043,-1.520242,0.0,0.0,0.152113,0.859829,0.794443,2,1711.78,20.0,0,0.0,0,SENIOR_CITIZEN,Electronic City|SMALL_INDUSTRY|SMALL_PACKAGING_UNIT,50.0,50.0,0.0
MTR_000236_HASH,SP_000236_HASH,Domlur,East Circle,FDR_014_HASH,DT_0044_HASH,COMMERCIAL,SMALL_OFFICE,LT3_COMMERCIAL,132.89597,136.12505,142.64394,-7.335039,-4.788899,0.0,0.069444,0.120748,0.909889,0.827826,24,139.08,2.0,0,0.0,0,FAMILY,Domlur|COMMERCIAL|SMALL_OFFICE,16.666666666666664,16.666666666666664,0.0
MTR_000237_HASH,SP_000237_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0034_HASH,COMMERCIAL,RESTAURANT_CAFE,LT3_COMMERCIAL,940.97876,1006.3916,1020.81818,-8.48472,-1.433495,0.625,0.0,0.227034,0.91017,0.84267,2,993.44,15.0,0,0.0,0,VACANT,Koramangala|COMMERCIAL|RESTAURANT_CAFE,100.0,100.0,0.0
MTR_000238_HASH,SP_000238_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0026_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,388.47644,401.2247,397.99503,-2.450235,0.804954,0.0,0.104167,0.352862,0.95982,0.88813,2,395.7,5.0,1,0.0,0,FAMILY,Rajajinagar|RESIDENTIAL|3BHK_FAMILY,100.0,100.0,0.0
MTR_000239_HASH,SP_000239_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0065_HASH,RESIDENTIAL,PG_OR_HOSTEL,LT2A_RESIDENTIAL,292.00708,295.44363,294.14145,-0.730931,0.440756,0.0,0.0,0.463224,0.959877,0.88229,2,293.64,8.0,0,0.0,0,WORKING_COUPLE,Whitefield|RESIDENTIAL|PG_OR_HOSTEL,66.66666666666666,100.0,-33.33333333333334
MTR_000240_HASH,SP_000240_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0103_HASH,COMMERCIAL,RESTAURANT_CAFE,LT3_COMMERCIAL,914.13757,960.16406,975.06464,-6.664977,-1.551878,0.0,0.0,0.227567,0.910428,0.84732,2,948.66,12.0,0,0.0,0,FAMILY,Indiranagar|COMMERCIAL|RESTAURANT_CAFE,66.66666666666666,66.66666666666666,0.0
MTR_000241_HASH,SP_000241_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0027_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,LT3_COMMERCIAL,432.12057,444.30621,458.69708,-6.150253,-3.238953,0.0,0.0,0.111544,0.909893,0.84484,2,446.96,5.0,0,0.0,0,FAMILY,KR Puram|COMMERCIAL|KIRANA_RETAIL_SHOP,50.0,50.0,0.0
MTR_000242_HASH,SP_000242_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0009_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,LT2A_RESIDENTIAL,382.93536,405.49268,403.93103,-5.482823,0.385123,0.0,0.104167,0.328777,0.959878,0.888098,2,395.89,8.0,1,0.0,0,FAMILY,Yelahanka|RESIDENTIAL|4BHK_VILLA_HIGH_LOAD,40.0,40.0,0.0
MTR_000243_HASH,SP_000243_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0024_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,43.73466,45.38833,45.26525,-3.49971,0.271165,0.0,0.0,0.364515,0.960059,0.892547,2,99.27,2.0,1,0.0,0,FAMILY,Yelahanka|RESIDENTIAL|2BHK_SMALL_FAMILY,25.0,25.0,0.0
MTR_000244_HASH,SP_000244_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0052_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,290.13507,225.46204,215.56799,25.700815,4.388341,0.0,0.069444,0.400688,0.960113,0.888435,2,299.4,6.0,0,0.0,0,FAMILY,Electronic City|RESIDENTIAL|3BHK_FAMILY,66.66666666666666,33.33333333333333,33.33333333333333
MTR_000245_HASH,SP_000245_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0069_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,LT2A_RESIDENTIAL,614.58484,654.65863,658.15027,-7.088595,-0.533353,0.0,0.0,0.758861,0.959895,0.891064,2,515.09,8.0,1,0.0,1,WORKING_COUPLE,Yelahanka|RESIDENTIAL|4BHK_VILLA_HIGH_LOAD,100.0,100.0,0.0
MTR_000246_HASH,SP_000246_HASH,Jayanagar,South Circle,FDR_003_HASH,DT_0033_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,45.97744,46.56088,46.43688,-0.999261,0.266327,0.0,0.0,0.464673,0.959992,0.889831,2,46.27,2.0,0,0.0,0,FAMILY,Jayanagar|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,66.66666666666666,66.66666666666666,0.0
MTR_000247_HASH,SP_000247_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0009_HASH,PUBLIC_LIGHTING,STREET_LIGHTING_FEED,PUBLIC_LIGHTING,1005.08203,1005.77936,1006.75159,-0.166111,-0.096664,0.0,0.104167,1.938109,0.860049,0.787483,2,1005.89,8.0,0,0.0,0,FAMILY,Yelahanka|PUBLIC_LIGHTING|STREET_LIGHTING_FEED,100.0,100.0,0.0
MTR_000248_HASH,SP_000248_HASH,Peenya,North Circle,FDR_006_HASH,DT_0006_HASH,SMALL_INDUSTRY,MACHINE_SHOP,LT5_SMALL_INDUSTRY,1695.14819,1665.34705,1715.84338,-1.220848,-3.032181,0.0,0.104167,0.14105,0.859785,0.790626,2,1710.78,20.0,0,0.0,0,VACANT,Peenya|SMALL_INDUSTRY|MACHINE_SHOP,100.0,100.0,0.0
MTR_000249_HASH,SP_000249_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0085_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,LT2A_RESIDENTIAL,555.11499,463.1037,335.66245,39.532808,27.518945,0.0,0.0,0.320459,0.959917,0.886483,2,588.19,6.0,0,0.0,0,WORKING_COUPLE,Banashankari|RESIDENTIAL|4BHK_VILLA_HIGH_LOAD,100.0,100.0,0.0
MTR_000250_HASH,SP_000250_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0095_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,473.71606,344.44116,190.0,59.891586,44.838184,0.0,0.0,0.402529,0.960013,0.89281,2,505.0,8.5,0,0.0,0,FAMILY_AC_HEAVY,Whitefield|RESIDENTIAL|3BHK_FAMILY,55.0,12.0,43.0
MTR_000251_HASH,SP_000251_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0079_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,332.03452,354.02704,353.11349,-6.34843,0.258043,0.0,0.0,0.34661,0.960096,0.886306,2,345.12,5.0,1,0.0,0,VACANT,Koramangala|RESIDENTIAL|3BHK_FAMILY,50.0,50.0,0.0
MTR_000252_HASH,SP_000252_HASH,Jayanagar,South Circle,FDR_015_HASH,DT_0015_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,4.6391,4.90902,4.88396,-5.278152,0.510522,0.0,0.0,0.347326,0.95967,0.889254,4,39.97,6.0,0,0.0,0,VACANT,Jayanagar|RESIDENTIAL|3BHK_FAMILY,16.666666666666664,33.33333333333333,-16.666666666666664
MTR_000253_HASH,SP_000253_HASH,Jayanagar,South Circle,FDR_003_HASH,DT_0108_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,197.46017,198.72601,200.78061,-1.681572,-1.033884,0.0,0.0,33.988338,0.95968,0.882047,44,28.44,5.0,0,0.0,1,VACANT,Jayanagar|RESIDENTIAL|3BHK_FAMILY,66.66666666666666,66.66666666666666,0.0
MTR_000254_HASH,SP_000254_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0040_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,446.46204,483.53476,483.02444,-8.189366,0.105538,0.0,0.069444,0.341976,0.959991,0.885996,2,468.86,5.0,1,0.0,0,WORKING_COUPLE,Banashankari|RESIDENTIAL|3BHK_FAMILY,100.0,100.0,0.0
